design_index,design_id,source_time_index,day,grid_nx,grid_ny,dx_km,operator_floor_relative,regularized_equation,reported_action,direct_action_qr,direct_action_svd,direct_qr_svd_relative_difference,direct_condition_number,direct_full_column_rank,direct_numerical_success,tangent_action,direct_tangent_lower_bound_valid,regularized_ritz_physical_action,regularized_ritz_regularizer_action,regularized_ritz_operator_action,regularized_ritz_identity_relative_error,regularized_ritz_cholesky_spectral_relative_difference,regularized_ritz_coefficient_relative_difference,regularized_ritz_condition_number,regularized_ritz_success,fv_physical_action,fv_iterations,fv_converged,fv_native_relative_residual,fv_stabilized_relative_residual,fv_unregularized_relative_residual_diagnostic,fv_weighted_mean_potential,fv_condition_proxy,fv_regularized_solve_success,underflow_cell_fraction,underflow_log10_probability_mass,compatibility_relative_residual,production_run,scientific_ranking_performed,final_test_accessed,direct_grid_relative_action_change,regularized_ritz_grid_relative_action_change,fv_grid_relative_action_change,regularization_bias_relative_to_unregularized_ritz,fv_regularized_ritz_relative_action_difference,regularized_ritz_floor_ladder_maximum_relative_change,fv_floor_ladder_maximum_relative_change,direct_reference_valid,regularized_grid_valid,regularization_bias_valid,fv_ritz_agreement_valid,floor_ladder_valid,combined_floor_case_valid
223,design_000223,60,15.0,511,273,7.142857142857143,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1046631.7553334513,1046631.7553334356,1.5015852869502458e-14,230890.49674956367,True,True,791307.909552946,True,1041396.891368416,320.2855930810093,1041717.176961497,3.3525987014968155e-16,0.0,9.74902509458687e-12,1148950.3513995614,True,1060352.9857657335,604,True,9.900362258148425e-09,9.896194322142678e-09,2.0368049620165868e-05,-4.756286067945162e-10,500001.00000000006,True,0.07403425015949477,-322.4031137719033,1.3708993195601828e-15,False,False,False,2.7050780873059245e-13,1.0481848599836386e-06,0.0004384756618069406,0.0050016292152032975,0.017877154732231327,0.0036059332885435688,0.000914071540160834,True,True,True,True,True,True
223,design_000223,60,15.0,511,273,7.142857142857143,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1046631.7553334513,1046631.7553334356,1.5015852869502458e-14,230890.49674956367,True,True,791307.909552946,True,1038195.3524630519,1639.1586493289633,1039834.5111123809,1.1195562426794e-16,1.3434674912152785e-15,2.4814166968329276e-12,125984.87449275653,True,1059486.9853989417,630,True,9.893939842972236e-09,9.88835428301051e-09,0.00016381295669264025,4.640279090678206e-11,50000.99999999999,True,0.07403425015949477,-322.4031137719033,1.3708993195601828e-15,False,False,False,2.7050780873059245e-13,5.371485540912693e-06,0.0004507214016569762,0.008060526376549332,0.02009617223176419,0.0036059332885435688,0.000914071540160834,True,True,True,True,True,True
241,design_000241,60,15.0,219,117,16.666666666666668,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1042113.3017239991,1042113.3017240259,2.569348647205517e-14,353660.357636421,True,True,444634.3946368991,True,1037540.5051045159,533.2217079234869,1038073.7268124394,3.4765112375173553e-15,9.868806093597591e-15,8.803917527852401e-11,11370862.306001287,True,1055061.7741451038,259,True,9.274963415387694e-09,9.273330961845157e-09,4.052191958024281e-06,-1.2631870857957347e-10,5000001.0,True,0.07344963509347072,-323.10234401372446,1.5824660788745611e-15,False,False,False,8.475499211455983e-13,1.8608953808418044e-06,0.0001687409355924705,0.004389856040959332,0.0167746339203796,0.002870297455881185,0.0008351199614562455,True,True,True,True,True,True
241,design_000241,60,15.0,219,117,16.666666666666668,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1042113.3017239991,1042113.3017240259,2.569348647205517e-14,353660.357636421,True,True,444634.3946368991,True,1036451.0314466984,522.7790858503073,1036973.8105325487,3.3679342904662695e-16,8.981158107910047e-16,1.2068621385849939e-11,1402849.1684931647,True,1054972.6637219565,272,True,8.49640083714279e-09,8.497121447284123e-09,2.7756262355583255e-05,9.47390314346801e-11,500001.00000000006,True,0.07344963509347072,-323.10234401372446,1.5824660788745611e-15,False,False,False,8.475499211455983e-13,3.109096246635799e-06,0.00016743008640136213,0.005436541970111495,0.017724049058784688,0.002870297455881185,0.0008351199614562455,True,True,True,True,True,True
241,design_000241,60,15.0,219,117,16.666666666666668,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1042113.3017239991,1042113.3017240259,2.569348647205517e-14,353660.357636421,True,True,444634.3946368991,True,1034567.5806803878,897.0632964172861,1035464.643976805,4.497123972474045e-16,6.7456859587110635e-16,1.4680938564978148e-12,154036.51989799866,True,1054193.1781233172,292,True,9.405990155738985e-09,9.409942262159542e-09,0.0002009506954477135,1.5789838572446681e-10,50000.99999999999,True,0.07344963509347072,-323.10234401372446,1.5824660788745611e-15,False,False,False,8.475499211455983e-13,6.815079722996725e-06,0.00015687862749738798,0.007247553304214467,0.018777344561005573,0.002870297455881185,0.0008351199614562455,True,True,True,True,True,True
241,design_000241,60,15.0,511,273,7.142857142857143,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1042113.3017231158,1042113.3017230572,5.630224861707441e-14,353660.3576223577,True,True,444634.39463691117,True,1037538.5743501825,532.3365262622383,1038070.9108764448,6.728749680230141e-16,9.980978692341376e-15,2.1258326119197936e-10,11321314.464509986,True,1055239.8363023559,594,True,9.980107314490477e-09,9.966319077293975e-09,4.1189620614608725e-06,-1.1600697726695509e-11,5000001.0,True,0.07406292337799188,-322.3253807193295,3.618229271665632e-16,False,False,False,8.475499211455983e-13,1.8608953808418044e-06,0.0001687409355924705,0.004389856040959332,0.0167746339203796,0.002870297455881185,0.0008351199614562455,True,True,True,True,True,True
241,design_000241,60,15.0,511,273,7.142857142857143,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1042113.3017231158,1042113.3017230572,5.630224861707441e-14,353660.3576223577,True,True,444634.39463691117,True,1036447.8090206867,523.2371976193394,1036971.0462183061,4.490591024753711e-16,3.8170023710406415e-15,1.045530322117067e-11,1395762.6851366933,True,1055149.3274650204,623,True,9.645280441925404e-09,9.634557817112583e-09,2.8324121520737875e-05,4.6402790906782036e-11,500001.00000000006,True,0.07406292337799188,-322.3253807193295,3.618229271665632e-16,False,False,False,8.475499211455983e-13,3.109096246635799e-06,0.00016743008640136213,0.005436541970111495,0.017724049058784688,0.002870297455881185,0.0008351199614562455,True,True,True,True,True,True
241,design_000241,60,15.0,511,273,7.142857142857143,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1042113.3017231158,1042113.3017230572,5.630224861707441e-14,353660.3576223577,True,True,444634.39463691117,True,1034560.5300198466,899.3662525766096,1035459.8962724232,2.248572296155961e-16,2.2485722961559563e-15,2.8473544675836458e-12,153264.8588327398,True,1054358.584450936,652,True,9.962985238876782e-09,9.961019713171091e-09,0.00020587250935860606,4.6402790906782033e-10,50000.99999999999,True,0.07406292337799188,-322.3253807193295,3.618229271665632e-16,False,False,False,8.475499211455983e-13,6.815079722996725e-06,0.00015687862749738798,0.007247553304214467,0.018777344561005573,0.002870297455881185,0.0008351199614562455,True,True,True,True,True,True
56,design_000056,90,22.5,219,117,16.666666666666668,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],648932.3536866945,648932.353686697,3.7672983084858444e-15,5755.813300492994,True,True,114168.0093797635,True,648671.6643445735,50.566726507323864,648722.2310710808,3.589065280982459e-16,3.05070548883509e-15,1.9609694173922988e-11,3515788.7908592806,True,666634.8515845909,257,True,9.604981633526793e-09,9.605821100060587e-09,4.0052935614235955e-06,6.315935428978668e-11,5000001.0,True,0.015259727588494712,-323.5324193719363,3.6354750456469564e-15,False,False,False,2.4073455396362026e-08,7.274902236983967e-07,0.0006308702829228699,0.0004024716269553223,0.02756064504779367,0.002370942378800461,0.0007788876528403626,True,True,True,True,True,True
56,design_000056,90,22.5,219,117,16.666666666666668,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],648932.3536866945,648932.353686697,3.7672983084858444e-15,5755.813300492994,True,True,114168.0093797635,True,648347.8046497117,162.61184412663084,648510.4164938383,3.590237530997033e-16,7.180475061994063e-16,7.229061102514905e-12,514393.1669081906,True,666587.4118581864,261,True,9.946557079589792e-09,9.902666986061764e-09,3.8012018356909744e-05,1.578983857244667e-11,500001.00000000006,True,0.015259727588494712,-323.5324193719363,3.6354750456469564e-15,False,False,False,2.4073455396362026e-08,2.9496235631461836e-06,0.0006301294314297367,0.0009037567992080701,0.027978418264622988,0.002370942378800461,0.0007788876528403626,True,True,True,True,True,True
56,design_000056,90,22.5,219,117,16.666666666666668,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],648932.3536866945,648932.353686697,3.7672983084858444e-15,5755.813300492994,True,True,114168.0093797635,True,647140.6369609528,604.9089809732708,647745.5459419261,1.7972384766868325e-16,1.0783430860120986e-15,1.0885270048445788e-12,72744.71183229146,True,666120.8420648754,265,True,9.271078414183081e-09,9.304295590112791e-09,0.0003491355763851281,1.7368822429691338e-10,50000.99999999999,True,0.015259727588494712,-323.5324193719363,3.6354750456469564e-15,False,False,False,2.4073455396362026e-08,1.1445021868318903e-05,0.0006230325453819372,0.0027724597687191705,0.029110028514206424,0.002370942378800461,0.0007788876528403626,True,True,True,True,True,True
56,design_000056,90,22.5,511,273,7.142857142857143,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],648932.369308739,648932.3693087392,3.587903064565685e-16,5755.80652936553,True,True,114168.00932791413,True,648671.1924422793,50.670114689447345,648721.8625569687,1.973987025886344e-15,3.768520685783014e-15,4.905266701621488e-11,3493598.1954588,True,667055.677188384,524,True,9.91105883600848e-09,1.0174743822255861e-08,4.179475311060282e-06,1.9837193112649327e-09,5000001.0,True,0.015010429883228317,-323.05372916983345,5.584541347093296e-16,False,False,False,2.4073455396362026e-08,7.274902236983967e-07,0.0006308702829228699,0.0004024716269553223,0.02756064504779367,0.002370942378800461,0.0007788876528403626,True,True,True,True,True,True
56,design_000056,90,22.5,511,273,7.142857142857143,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],648932.369308739,648932.3693087392,3.587903064565685e-16,5755.80652936553,True,True,114168.00932791413,True,648345.89226775,163.30317446171046,648509.1954422117,1.7951221454547363e-16,3.949268720000405e-15,2.51901797843987e-11,511181.32005874254,True,667007.7130491693,545,True,9.221954599360909e-09,9.255366367056394e-09,3.9555988074202084e-05,5.220313977012981e-10,500001.00000000006,True,0.015010429883228317,-323.05372916983345,5.584541347093296e-16,False,False,False,2.4073455396362026e-08,2.9496235631461836e-06,0.0006301294314297367,0.0009037567992080701,0.027978418264622988,0.002370942378800461,0.0007788876528403626,True,True,True,True,True,True
56,design_000056,90,22.5,511,273,7.142857142857143,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],648932.369308739,648932.3693087392,3.587903064565685e-16,5755.80652936553,True,True,114168.00932791413,True,647133.2304222109,607.7345756533578,647740.9649978642,3.5945023741803524e-16,1.7972511870901737e-15,1.0299527734175026e-12,72263.90366864442,True,666536.1157576649,575,True,9.833988937577446e-09,9.853334016602902e-09,0.0003616439511956436,5.800348863347757e-11,50000.99999999999,True,0.015010429883228317,-323.05372916983345,5.584541347093296e-16,False,False,False,2.4073455396362026e-08,1.1445021868318903e-05,0.0006230325453819372,0.0027724597687191705,0.029110028514206424,0.002370942378800461,0.0007788876528403626,True,True,True,True,True,True
88,design_000088,90,22.5,219,117,16.666666666666668,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],938178.0905728149,938178.0905728195,4.8393770829569985e-15,5824.508585404722,True,True,322677.67170405993,True,937732.4679638911,205.74130616651996,937938.2092700576,1.6135382574167039e-15,9.308874562019359e-15,1.1806555533747096e-10,3870047.1168553354,True,952752.3765959591,245,True,9.76131772059118e-09,9.759644418235523e-09,5.351650604966218e-06,1.9737298215558333e-10,5000001.0,True,0.015259727588494712,-323.66225722922326,3.851864233480213e-15,False,False,False,7.470926300290323e-09,2.550301432899095e-07,5.6301737227535396e-05,0.0004752496025841236,0.015820421030597127,0.008313566339664586,0.0005292100334918544,True,True,True,True,True,True
88,design_000088,90,22.5,219,117,16.666666666666668,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],938178.0905728149,938178.0905728195,4.8393770829569985e-15,5824.508585404722,True,True,322677.67170405993,True,935964.6851276009,874.9501980108089,936839.6353256117,2.1124858475592116e-15,9.444054377323465e-15,1.2541091374132306e-11,550497.4397448585,True,952704.1729929763,256,True,7.897153252596331e-09,7.894356993415036e-09,2.9755146108224785e-05,4.736951571734e-11,500001.00000000006,True,0.015259727588494712,-323.66225722922326,3.851864233480213e-15,False,False,False,7.470926300290323e-09,1.0014996248938808e-06,5.619981757200315e-05,0.0023602659540463843,0.017626695359985907,0.008313566339664586,0.0005292100334918544,True,True,True,True,True,True
88,design_000088,90,22.5,219,117,16.666666666666668,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],938178.0905728149,938178.0905728195,4.8393770829569985e-15,5824.508585404722,True,True,322677.67170405993,True,929939.0622907357,2871.4127794128917,932810.4750701486,1.248006159216643e-16,4.867224020944884e-15,1.2936197059769142e-12,76347.89239111997,True,952249.0879123436,263,True,9.721467377613594e-09,9.71920514550115e-09,0.0001704070773872036,1.5789838572446667e-11,50000.99999999999,True,0.015259727588494712,-323.66225722922326,3.851864233480213e-15,False,False,False,7.470926300290323e-09,2.9384398252191453e-06,5.533835195925917e-05,0.008784864923149727,0.023485682075608375,0.008313566339664586,0.0005292100334918544,True,True,True,True,True,True
88,design_000088,90,22.5,511,273,7.142857142857143,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],938178.0975818743,938178.0975818764,2.2335586369857146e-15,5824.5017387720545,True,True,322677.67163579713,True,937732.2288138454,205.84762078438962,937938.0764346299,0.0,3.438078158490074e-14,6.724989792294243e-11,3867835.376046641,True,952806.0212301952,535,True,9.246249885654426e-09,9.246604622621815e-09,5.655357758764645e-06,4.582275602044732e-10,5000001.0,True,0.015017598187852591,-323.0728552414563,3.557950899403695e-15,False,False,False,7.470926300290323e-09,2.550301432899095e-07,5.6301737227535396e-05,0.0004752496025841236,0.015820421030597127,0.008313566339664586,0.0005292100334918544,True,True,True,True,True,True
88,design_000088,90,22.5,511,273,7.142857142857143,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],938178.0975818743,938178.0975818764,2.2335586369857146e-15,5824.5017387720545,True,True,322677.67163579713,True,935963.7477593198,875.2987341327682,936839.0464934526,2.858070884258565e-15,2.298883102555756e-14,1.940436152013087e-11,550181.0573272237,True,952757.7178029071,552,True,9.616924534387974e-09,9.626987607267212e-09,3.070929885162672e-05,4.582275602044732e-10,500001.00000000006,True,0.015017598187852591,-323.0728552414563,3.557950899403695e-15,False,False,False,7.470926300290323e-09,1.0014996248938808e-06,5.619981757200315e-05,0.0023602659540463843,0.017626695359985907,0.008313566339664586,0.0005292100334918544,True,True,True,True,True,True
88,design_000088,90,22.5,511,273,7.142857142857143,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],938178.0975818743,938178.0975818764,2.2335586369857146e-15,5824.5017387720545,True,True,322677.67163579713,True,929936.32972076,2872.1962068249372,932808.525927585,4.992035067911559e-16,2.496017533955779e-16,1.5696645619415146e-12,76302.36193960343,True,952301.7867237887,572,True,9.906501744535312e-09,9.905306988236036e-09,0.00017429174602137705,4.582275602044732e-10,50000.99999999999,True,0.015017598187852591,-323.0728552414563,3.557950899403695e-15,False,False,False,7.470926300290323e-09,2.9384398252191453e-06,5.533835195925917e-05,0.008784864923149727,0.023485682075608375,0.008313566339664586,0.0005292100334918544,True,True,True,True,True,True
138,design_000138,90,22.5,219,117,16.666666666666668,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],564669.5655230493,564669.5655230556,1.1132931120223094e-14,6106.66004178566,True,True,128964.88125775283,True,564063.4734411696,181.88834560200584,564245.3617867716,0.0,4.1264077548918566e-16,4.8912267528001475e-11,3856221.6726487395,True,587867.2941698701,249,True,8.807675051558832e-09,8.819408782046405e-09,4.2297185834623585e-06,9.868649107779166e-10,5000001.0,True,0.015259727588494712,-323.5631511970747,1.4314076280479883e-15,False,False,False,1.105739529729886e-08,3.5179627108808135e-07,0.0005995826508254487,0.001073016717125636,0.04106679402689512,0.009743630457013366,0.0007390489610285498,True,True,True,True,True,True
138,design_000138,90,22.5,219,117,16.666666666666668,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],564669.5655230493,564669.5655230556,1.1132931120223094e-14,6106.66004178566,True,True,128964.88125775283,True,563034.8022646006,504.6663231098584,563539.4685877105,2.0657882600252276e-16,6.19736478007568e-16,4.7394172760999265e-12,572080.7338676152,True,587827.0313710237,261,True,8.448732010553047e-09,8.44667555060394e-09,3.8262194554838406e-05,3.9474596431116665e-11,500001.00000000006,True,0.015259727588494712,-323.5631511970747,1.4314076280479883e-15,False,False,False,1.105739529729886e-08,1.059132360971612e-06,0.0005993388730653736,0.0028940344139654637,0.042749108900438,0.009743630457013366,0.0007390489610285498,True,True,True,True,True,True
138,design_000138,90,22.5,219,117,16.666666666666668,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],564669.5655230493,564669.5655230556,1.1132931120223094e-14,6106.66004178566,True,True,128964.88125775283,True,558565.0650792185,2249.7649765187616,560814.8300557373,1.0379122982122703e-15,1.2454947578547243e-15,1.5525109692722615e-12,75187.47494768866,True,587434.0972937993,263,True,8.621163214925396e-09,8.62191422562342e-09,0.0003260506434129545,1.1842378929335001e-10,50000.99999999999,True,0.015259727588494712,-323.5631511970747,1.4314076280479883e-15,False,False,False,1.105739529729886e-08,4.616852557454033e-06,0.0005974290804655668,0.010806192095773132,0.04970797248324616,0.009743630457013366,0.0007390489610285498,True,True,True,True,True,True
